person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,person_gender_female,person_gender_male,person_education_Associate,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_No,previous_loan_defaults_on_file_Yes,loan_status
32,156909.0,8,12000.0,8.59,0.08,5,666.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
28,130340.0,8,20000.0,15.31,0.15,8,712.0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
30,156554.0,7,7000.0,9.91,0.04,9,572.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
28,36948.0,2,3000.0,6.76,0.08,9,570.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
32,41497.0,11,8000.0,16.02,0.19,8,643.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
28,99498.0,2,15000.0,12.98,0.15,8,683.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
33,62066.0,10,10000.0,16.4,0.16,10,601.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
32,30848.0,10,10000.0,8.49,0.32,10,648.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
27,37712.0,2,5775.0,14.91,0.15,10,640.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
32,23740.0,9,8325.0,6.62,0.35,10,629.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
29,61046.0,9,9725.0,12.12,0.16,7,664.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
34,118815.0,16,16000.0,10.99,0.13,10,671.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
27,91447.0,3,6000.0,7.74,0.07,7,583.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
28,44686.0,3,10000.0,11.11,0.22,8,588.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
31,68434.0,10,7500.0,11.48,0.11,6,550.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
34,112169.0,11,13050.0,7.66,0.12,6,676.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
27,150191.0,4,10175.0,12.99,0.07,6,669.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
34,58825.0,9,8400.0,11.71,0.14,10,674.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
28,130860.0,2,27400.0,10.99,0.21,8,642.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
27,111021.0,7,20000.0,11.01,0.18,9,686.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
32,54791.0,9,4000.0,7.49,0.07,5,548.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
30,54853.0,7,5000.0,12.73,0.09,8,704.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
34,43276.0,11,15000.0,10.99,0.35,5,682.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1
30,49011.0,8,5500.0,7.74,0.11,10,607.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
28,85093.0,5,7800.0,7.9,0.09,8,579.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
30,46419.0,9,15000.0,13.06,0.32,10,618.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
28,58674.0,9,15000.0,11.99,0.26,10,623.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
35,37074.0,11,6475.0,5.42,0.17,6,684.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
28,43428.0,8,3000.0,11.11,0.07,8,734.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
28,56627.0,7,6000.0,10.75,0.11,8,640.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
28,54358.0,5,10000.0,8.59,0.18,10,598.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
28,135088.0,9,7000.0,11.66,0.05,7,582.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
29,39266.0,5,6525.0,16.07,0.17,9,667.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
28,61027.0,7,7200.0,11.01,0.12,9,559.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
28,99625.0,9,16750.0,20.0,0.17,6,614.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
28,71962.0,9,23500.0,11.01,0.33,6,576.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
27,61019.0,3,8000.0,7.9,0.13,8,695.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
32,22734.0,6,4750.0,7.88,0.21,6,664.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
34,77753.0,12,8000.0,6.91,0.1,5,682.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
30,100892.0,8,20000.0,11.11,0.2,9,578.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
28,73982.0,6,12000.0,9.99,0.16,6,629.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
32,127061.0,8,3000.0,11.01,0.02,7,567.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
35,121071.0,11,10000.0,6.62,0.08,8,625.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
32,212077.0,11,2400.0,14.42,0.01,10,662.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
28,66582.0,5,20000.0,6.62,0.3,6,577.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
27,64872.0,3,5000.0,11.01,0.08,5,611.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
27,78865.0,1,18000.0,7.51,0.23,5,600.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
30,81350.0,10,9000.0,12.87,0.11,9,696.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
32,44499.0,12,2600.0,7.49,0.06,10,638.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
29,153118.0,10,24250.0,11.36,0.16,10,625.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
35,110231.0,13,10000.0,8.59,0.09,8,664.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
29,73167.0,5,14000.0,7.51,0.19,5,625.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
29,151382.0,3,10000.0,5.79,0.07,9,649.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
34,29816.0,13,2400.0,13.98,0.08,6,552.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
32,86231.0,7,14000.0,6.99,0.16,5,630.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
30,263825.0,7,35000.0,19.69,0.13,9,670.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
27,32516.0,5,12000.0,13.22,0.37,7,696.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
29,90277.0,6,8725.0,5.99,0.1,5,645.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
30,46543.0,6,6000.0,11.58,0.13,8,677.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
28,49113.0,5,14000.0,11.89,0.29,8,601.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
33,60860.0,8,10000.0,9.99,0.16,7,662.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
30,85354.0,9,15000.0,13.61,0.18,6,670.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
30,116810.0,9,6000.0,5.42,0.05,6,592.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
33,105779.0,11,9000.0,17.93,0.09,7,653.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
34,85100.0,12,20000.0,6.54,0.24,6,585.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
28,61060.0,4,15000.0,7.49,0.25,8,639.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
29,75888.0,10,8000.0,6.62,0.11,9,621.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
31,29838.0,11,4400.0,15.62,0.15,6,629.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
31,100794.0,6,7500.0,11.01,0.07,10,557.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
28,71853.0,7,8000.0,7.37,0.11,10,558.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
30,73089.0,4,6000.0,14.84,0.08,5,674.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
28,51615.0,7,4800.0,12.42,0.09,9,648.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
28,138928.0,6,2850.0,6.54,0.02,7,641.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
34,83619.0,7,12800.0,15.7,0.15,10,593.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
30,49141.0,10,9000.0,16.77,0.18,9,673.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
28,64493.0,9,7000.0,9.88,0.11,6,579.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
32,58220.0,9,11000.0,7.51,0.19,7,720.0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
27,72730.0,3,15000.0,11.86,0.21,8,625.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
30,73298.0,5,8000.0,7.66,0.11,5,630.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
31,49428.0,8,14000.0,6.03,0.28,10,659.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
35,54870.0,14,6500.0,13.98,0.12,10,703.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
30,103219.0,6,4200.0,5.99,0.04,10,690.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
28,66841.0,1,8000.0,11.01,0.12,9,634.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
27,39443.0,6,5800.0,7.49,0.15,7,616.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
34,50925.0,12,17500.0,6.17,0.34,8,660.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
29,114759.0,3,2400.0,13.72,0.02,8,582.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
27,96908.0,4,35000.0,11.01,0.36,8,585.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
29,44074.0,6,12000.0,12.21,0.27,10,640.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
28,48205.0,3,5000.0,10.25,0.1,7,655.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
35,24927.0,16,5500.0,12.69,0.22,9,675.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
33,42956.0,8,6000.0,5.42,0.14,10,673.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
30,126719.0,9,15400.0,11.36,0.12,8,676.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
30,59865.0,3,8500.0,12.18,0.14,10,592.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
27,72857.0,3,25000.0,11.01,0.34,9,683.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
33,75365.0,9,8000.0,11.48,0.11,5,702.0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
33,37317.0,9,6000.0,19.42,0.16,9,679.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
29,39514.0,7,8000.0,5.99,0.2,6,669.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
27,109154.0,4,16000.0,8.88,0.15,9,646.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
32,23874.0,8,5000.0,9.99,0.21,6,632.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
32,122588.0,9,15000.0,17.58,0.12,5,620.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
29,241050.0,9,16000.0,12.69,0.07,7,613.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
32,115253.0,11,15000.0,5.99,0.13,7,705.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
29,73294.0,9,14125.0,13.49,0.19,5,699.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
31,122314.0,9,20000.0,7.9,0.16,5,720.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
31,96927.0,10,10000.0,11.01,0.1,9,647.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
27,24237.0,2,9575.0,6.62,0.4,5,594.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
32,38391.0,6,7400.0,16.77,0.19,6,607.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
28,82938.0,7,2500.0,11.71,0.03,8,663.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
29,46040.0,7,3300.0,10.37,0.07,5,681.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
29,63341.0,6,10000.0,8.0,0.16,6,603.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
27,109034.0,4,15000.0,11.01,0.14,6,550.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
32,102923.0,11,9000.0,9.32,0.09,10,599.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
34,108970.0,11,24250.0,10.62,0.22,6,668.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
32,39517.0,9,3400.0,11.01,0.09,7,593.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
33,44812.0,11,10000.0,9.33,0.22,6,559.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
34,32588.0,11,3600.0,9.88,0.11,5,696.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
29,54924.0,8,12000.0,12.99,0.22,8,672.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
32,58680.0,8,5200.0,5.42,0.09,5,699.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
27,49280.0,5,20000.0,6.91,0.41,5,657.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
31,79265.0,8,7500.0,10.95,0.09,6,684.0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
30,101755.0,7,12000.0,11.11,0.12,7,630.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
33,30891.0,10,3000.0,12.53,0.1,6,663.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
27,64762.0,2,5600.0,11.86,0.09,6,610.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
27,80720.0,6,21000.0,15.62,0.26,10,685.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
28,77892.0,4,20000.0,12.69,0.26,8,608.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
28,158128.0,5,10000.0,13.35,0.06,7,680.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
27,43013.0,4,10000.0,13.48,0.23,8,626.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
27,282681.0,2,28000.0,15.96,0.1,9,614.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
28,41522.0,5,3000.0,5.42,0.07,5,652.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
28,174884.0,2,25000.0,11.01,0.14,7,630.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
28,61633.0,7,18500.0,16.02,0.3,5,671.0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
27,49095.0,8,7200.0,13.22,0.15,6,723.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
31,90801.0,10,10000.0,13.47,0.11,5,715.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
32,124500.0,14,33000.0,18.64,0.27,10,706.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
30,52001.0,4,15000.0,10.75,0.29,6,659.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
27,48999.0,5,8000.0,14.72,0.16,7,650.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
27,97056.0,4,20000.0,11.36,0.21,8,651.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
27,55573.0,2,18000.0,13.16,0.32,7,650.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
27,42804.0,6,8000.0,12.21,0.19,8,712.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
30,30164.0,9,5000.0,10.59,0.17,9,699.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
27,136113.0,8,24000.0,11.01,0.18,5,642.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
29,173913.0,6,16000.0,6.62,0.09,6,687.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
27,76621.0,5,9500.0,8.07,0.12,8,678.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
29,60644.0,9,1500.0,13.11,0.02,8,654.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
28,61596.0,7,5200.0,12.53,0.08,8,693.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
33,26789.0,9,10000.0,12.53,0.37,7,672.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
27,145037.0,5,7000.0,7.14,0.05,7,601.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
28,133093.0,6,15000.0,10.0,0.11,6,567.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
27,120832.0,3,12000.0,6.03,0.1,7,682.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
32,69116.0,11,12000.0,14.96,0.17,5,628.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
27,58839.0,2,4000.0,6.03,0.07,6,614.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
34,117602.0,14,20000.0,13.22,0.17,7,613.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
33,64802.0,9,12000.0,12.84,0.19,5,572.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
35,78129.0,16,14500.0,7.66,0.19,8,669.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
31,107688.0,7,10000.0,10.99,0.09,5,630.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
31,128264.0,11,2400.0,9.63,0.02,5,650.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
27,144586.0,5,14000.0,11.99,0.1,7,534.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
28,29940.0,4,5000.0,11.86,0.17,8,619.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
29,72995.0,5,13500.0,7.51,0.18,5,633.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
28,133093.0,6,12000.0,8.94,0.09,7,460.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
28,102988.0,7,8000.0,11.71,0.08,6,666.0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
30,319107.0,6,24000.0,14.96,0.08,7,686.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
34,152196.0,10,9600.0,11.49,0.06,10,624.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
33,104375.0,9,15000.0,16.49,0.14,9,605.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
31,59881.0,12,5600.0,6.03,0.09,6,701.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
28,164363.0,5,8000.0,13.61,0.05,5,691.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
28,80868.0,6,9000.0,16.29,0.11,8,718.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
28,40995.0,7,16700.0,7.66,0.41,5,684.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
30,84795.0,4,7200.0,11.01,0.08,5,560.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
33,120991.0,15,25000.0,10.39,0.21,9,654.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
33,116384.0,8,8000.0,13.72,0.07,5,713.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
32,39231.0,8,2600.0,11.01,0.07,9,683.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
29,46720.0,4,1500.0,12.53,0.03,8,674.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
31,72756.0,11,22000.0,16.63,0.3,6,662.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1
31,163321.0,9,15000.0,13.85,0.09,9,656.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
29,34292.0,8,10000.0,12.84,0.29,7,475.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
35,45749.0,12,2000.0,11.26,0.04,8,698.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
34,192674.0,9,25000.0,13.49,0.13,5,716.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
32,32769.0,8,8000.0,7.51,0.24,6,694.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
30,157211.0,9,4000.0,11.01,0.03,8,651.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
31,286690.0,7,12000.0,14.09,0.04,10,619.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
28,51488.0,7,12000.0,11.86,0.23,6,655.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
28,109199.0,7,12000.0,8.32,0.11,9,655.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
29,89446.0,3,25000.0,11.49,0.28,6,574.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
29,144987.0,5,17500.0,12.87,0.12,5,667.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
28,36872.0,5,7500.0,11.78,0.2,9,595.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
30,69440.0,7,4000.0,8.0,0.06,8,625.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
32,273933.0,6,25000.0,12.53,0.09,10,697.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
27,65642.0,5,12000.0,16.49,0.18,10,695.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1
32,95181.0,12,15000.0,11.01,0.16,7,620.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
34,93227.0,11,35000.0,18.25,0.38,10,602.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
34,101671.0,9,9250.0,11.36,0.09,7,587.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
28,81379.0,5,5000.0,14.26,0.06,6,623.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
29,37253.0,5,10200.0,17.99,0.27,5,635.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
30,86426.0,7,9600.0,12.61,0.11,9,642.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
35,49083.0,10,15000.0,14.42,0.31,6,615.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
31,72722.0,9,15000.0,11.71,0.21,7,644.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
29,60892.0,4,5050.0,12.73,0.08,7,617.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
30,240937.0,6,10000.0,8.59,0.04,10,611.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
29,33556.0,6,5000.0,6.76,0.15,8,647.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
31,95264.0,6,10000.0,11.41,0.1,7,709.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
